l2_tenant_id,order_id,user_id,product_id,category,quantity,amount,order_time,channel
aura_beauty,ORD-AURA-000237,aura_beauty_user_0180,AB-BE02,beauty,2,5733.28,2025-12-31 22:59:00,instagram
aura_beauty,ORD-AURA-000612,aura_beauty_user_0190,AB-BE01,beauty,2,5389.5,2025-07-15 11:37:00,instagram
nest_home,ORD-NEST-001566,nest_home_user_0051,GEN-SK01,skincare,3,1976.73,2025-04-18 11:34:00,website
nest_home,ORD-NEST-001760,nest_home_user_0061,NH-HO02,home,1,474.63,2025-11-21 01:53:00,website
aura_beauty,ORD-AURA-000151,aura_beauty_user_0126,AB-BE03,beauty,1,2961.34,2025-12-02 03:53:00,instagram
aura_beauty,ORD-AURA-000424,aura_beauty_user_0101,GEN-HO01,home,3,2294.4,2025-03-10 20:52:00,website
nest_home,ORD-NEST-001655,nest_home_user_0156,NH-HO04,home,1,803.19,2025-07-10 01:09:00,instagram
aura_beauty,ORD-AURA-000259,aura_beauty_user_0087,AB-SK01,skincare,1,3210.71,2025-07-21 11:50:00,instagram
loom_fashion,ORD-LOOM-001024,loom_fashion_user_0171,LF-BE01,beauty,3,4736.76,2025-12-20 23:05:00,shopee
loom_fashion,ORD-LOOM-001031,loom_fashion_user_0026,LF-FA03,fashion,3,7752.33,2025-09-17 15:46:00,website
nest_home,ORD-NEST-001627,nest_home_user_0092,NH-HO03,home,2,7640.92,2025-02-21 05:58:00,shopee
loom_fashion,ORD-LOOM-000835,loom_fashion_user_0185,LF-FA04,fashion,3,4508.4,2025-01-19 06:01:00,website
loom_fashion,ORD-LOOM-001073,loom_fashion_user_0109,LF-BE01,beauty,1,2291.48,2025-03-28 07:34:00,shopee
aura_beauty,ORD-AURA-000515,aura_beauty_user_0168,AB-BE03,beauty,1,2150.7,2025-01-25 21:06:00,website
nest_home,ORD-NEST-001704,nest_home_user_0151,NH-HO01,home,2,1678.72,2025-04-12 03:34:00,website
nest_home,ORD-NEST-001472,nest_home_user_0025,NH-FA01,fashion,1,554.9,2026-01-11 05:14:00,instagram
loom_fashion,ORD-LOOM-001183,loom_fashion_user_0093,LF-FA04,fashion,3,5246.22,2025-09-02 01:58:00,website
loom_fashion,ORD-LOOM-001241,loom_fashion_user_0163,LF-FA02,fashion,3,4692.42,2025-11-19 23:17:00,website
nest_home,ORD-NEST-001806,nest_home_user_0122,NH-HO02,home,1,5579.72,2026-02-06 16:45:00,instagram
loom_fashion,ORD-LOOM-001065,loom_fashion_user_0136,LF-FA01,fashion,2,5129.6,2025-08-01 00:55:00,shopee
loom_fashion,ORD-LOOM-001326,loom_fashion_user_0155,LF-FA01,fashion,2,2334.66,2025-01-31 20:02:00,website
loom_fashion,ORD-LOOM-000956,loom_fashion_user_0022,LF-FA01,fashion,3,8322.78,2025-01-11 01:55:00,shopee
nest_home,ORD-NEST-001686,nest_home_user_0124,NH-HO04,home,3,6581.01,2026-04-13 07:50:00,website
nest_home,ORD-NEST-001709,nest_home_user_0078,GEN-SK02,skincare,2,2520.98,2025-02-03 13:43:00,website
nest_home,ORD-NEST-001488,nest_home_user_0019,NH-FA02,fashion,3,15650.88,2025-02-01 07:31:00,instagram
nest_home,ORD-NEST-001739,nest_home_user_0191,NH-HO04,home,1,4804.18,2025-07-12 00:28:00,instagram
nest_home,ORD-NEST-001870,nest_home_user_0024,NH-FA01,fashion,1,851.85,2025-01-05 01:21:00,shopee
loom_fashion,ORD-LOOM-000809,loom_fashion_user_0007,LF-FA05,fashion,1,3505.61,2025-05-30 23:39:00,shopee
nest_home,ORD-NEST-001388,nest_home_user_0041,GEN-BE02,beauty,2,11306.3,2025-11-04 17:00:00,instagram
loom_fashion,ORD-LOOM-001004,loom_fashion_user_0077,LF-FA04,fashion,2,2655.04,2025-03-07 21:57:00,website
loom_fashion,ORD-LOOM-001084,loom_fashion_user_0127,LF-BE01,beauty,1,4894.71,2025-07-05 01:17:00,website
loom_fashion,ORD-LOOM-000944,loom_fashion_user_0112,LF-FA05,fashion,3,6439.86,2025-11-11 09:23:00,website
aura_beauty,ORD-AURA-000589,aura_beauty_user_0068,AB-SK01,skincare,2,5774.16,2025-03-13 17:12:00,instagram
aura_beauty,ORD-AURA-000002,aura_beauty_user_0056,AB-BE03,beauty,1,2141.16,2025-01-17 00:05:00,website
aura_beauty,ORD-AURA-000279,aura_beauty_user_0074,AB-BE02,beauty,2,4616.3,2026-01-23 09:20:00,instagram
loom_fashion,ORD-LOOM-000773,loom_fashion_user_0134,LF-BE01,beauty,1,3798.41,2025-08-24 12:45:00,website
nest_home,ORD-NEST-001603,nest_home_user_0096,NH-FA01,fashion,3,10065.81,2026-04-17 06:24:00,website
aura_beauty,ORD-AURA-000087,aura_beauty_user_0124,AB-BE03,beauty,2,4423.7,2026-04-16 17:49:00,shopee
nest_home,ORD-NEST-001546,nest_home_user_0007,NH-HO01,home,3,9719.19,2025-04-10 00:31:00,shopee
nest_home,ORD-NEST-001885,nest_home_user_0182,NH-HO04,home,2,4672.08,2025-09-20 13:26:00,shopee
loom_fashion,ORD-LOOM-001311,loom_fashion_user_0109,LF-FA02,fashion,2,5931.52,2025-11-04 05:43:00,website
aura_beauty,ORD-AURA-000332,aura_beauty_user_0151,AB-BE01,beauty,1,3081.9,2025-06-11 00:13:00,website
aura_beauty,ORD-AURA-000509,aura_beauty_user_0174,AB-BE01,beauty,2,5207.58,2025-09-29 06:01:00,website
nest_home,ORD-NEST-001462,nest_home_user_0191,NH-HO01,home,2,2342.66,2025-01-12 05:09:00,instagram
aura_beauty,ORD-AURA-000226,aura_beauty_user_0047,AB-SK01,skincare,3,5038.59,2025-08-09 19:52:00,instagram
nest_home,ORD-NEST-001455,nest_home_user_0124,NH-HO01,home,2,7075.42,2026-02-25 09:36:00,instagram
aura_beauty,ORD-AURA-000359,aura_beauty_user_0122,AB-SK03,skincare,2,5360.1,2025-09-24 15:22:00,website
nest_home,ORD-NEST-001871,nest_home_user_0017,GEN-SK02,skincare,1,4325.87,2025-04-20 09:53:00,shopee
nest_home,ORD-NEST-001586,nest_home_user_0083,NH-HO03,home,3,15803.76,2025-12-13 08:33:00,instagram
nest_home,ORD-NEST-001595,nest_home_user_0148,NH-HO02,home,3,10501.86,2026-01-28 12:21:00,instagram
aura_beauty,ORD-AURA-000572,aura_beauty_user_0184,AB-BE03,beauty,1,2576.1,2025-03-20 00:29:00,shopee
nest_home,ORD-NEST-001984,nest_home_user_0178,NH-HO03,home,3,8009.07,2025-12-29 16:57:00,shopee
loom_fashion,ORD-LOOM-000753,loom_fashion_user_0155,LF-FA03,fashion,1,1313.66,2025-01-17 21:36:00,shopee
loom_fashion,ORD-LOOM-001248,loom_fashion_user_0152,LF-FA05,fashion,3,9722.73,2026-03-12 12:30:00,website
nest_home,ORD-NEST-001774,nest_home_user_0041,NH-HO04,home,1,4436.82,2026-02-18 07:25:00,instagram
aura_beauty,ORD-AURA-000271,aura_beauty_user_0157,AB-BE03,beauty,3,7176.45,2026-02-16 22:16:00,shopee
aura_beauty,ORD-AURA-000320,aura_beauty_user_0036,GEN-HO02,home,2,1933.72,2026-02-12 11:10:00,instagram
loom_fashion,ORD-LOOM-000961,loom_fashion_user_0082,LF-FA05,fashion,1,2793.64,2025-07-11 22:07:00,shopee
aura_beauty,ORD-AURA-000100,aura_beauty_user_0148,AB-SK04,skincare,1,2785.3,2025-07-25 15:04:00,instagram
aura_beauty,ORD-AURA-000343,aura_beauty_user_0134,AB-SK04,skincare,1,2514.79,2025-10-14 07:36:00,website
aura_beauty,ORD-AURA-000277,aura_beauty_user_0014,AB-SK01,skincare,3,9048.96,2025-04-26 20:14:00,website
loom_fashion,ORD-LOOM-000807,loom_fashion_user_0076,LF-FA05,fashion,2,6304.62,2025-06-19 13:22:00,shopee
aura_beauty,ORD-AURA-000117,aura_beauty_user_0114,AB-SK02,skincare,3,4515.33,2026-01-23 15:40:00,website
loom_fashion,ORD-LOOM-001034,loom_fashion_user_0059,LF-FA02,fashion,1,3921.25,2025-09-29 13:50:00,website
loom_fashion,ORD-LOOM-001026,loom_fashion_user_0041,LF-FA01,fashion,1,2229.2,2025-05-14 11:43:00,website
nest_home,ORD-NEST-001728,nest_home_user_0130,NH-FA01,fashion,3,7113.96,2025-10-17 13:02:00,shopee
nest_home,ORD-NEST-001963,nest_home_user_0043,NH-HO01,home,3,1261.02,2026-04-24 17:42:00,instagram
aura_beauty,ORD-AURA-000558,aura_beauty_user_0058,AB-SK03,skincare,1,2224.78,2026-02-04 14:53:00,instagram
nest_home,ORD-NEST-001570,nest_home_user_0103,NH-HO03,home,3,3155.88,2026-02-06 12:41:00,website
nest_home,ORD-NEST-001796,nest_home_user_0029,NH-HO04,home,2,8769.88,2025-03-28 10:01:00,website
aura_beauty,ORD-AURA-000667,aura_beauty_user_0178,AB-SK01,skincare,2,4476.04,2025-09-22 19:51:00,instagram
aura_beauty,ORD-AURA-000018,aura_beauty_user_0161,AB-SK03,skincare,3,7854.06,2025-09-17 03:55:00,shopee
nest_home,ORD-NEST-001896,nest_home_user_0154,NH-FA01,fashion,1,2483.24,2026-03-05 18:18:00,shopee
aura_beauty,ORD-AURA-000383,aura_beauty_user_0197,AB-BE03,beauty,2,3084.7,2025-02-08 20:50:00,website
loom_fashion,ORD-LOOM-001093,loom_fashion_user_0161,GEN-HO01,home,1,1395.63,2025-06-09 02:40:00,website
aura_beauty,ORD-AURA-000313,aura_beauty_user_0049,AB-SK02,skincare,2,2684.34,2026-04-11 00:13:00,instagram
nest_home,ORD-NEST-001599,nest_home_user_0080,NH-HO04,home,2,8972.14,2025-12-28 15:22:00,instagram
nest_home,ORD-NEST-001482,nest_home_user_0021,NH-FA01,fashion,2,5313.38,2025-07-12 02:36:00,website
loom_fashion,ORD-LOOM-000756,loom_fashion_user_0071,LF-BE01,beauty,2,5419.6,2025-03-04 22:55:00,shopee
nest_home,ORD-NEST-001559,nest_home_user_0089,NH-HO04,home,1,1329.48,2025-06-13 21:07:00,instagram
nest_home,ORD-NEST-001801,nest_home_user_0166,NH-HO02,home,3,16774.83,2025-05-06 07:28:00,website
nest_home,ORD-NEST-001919,nest_home_user_0092,NH-FA01,fashion,2,3402.44,2025-11-21 00:20:00,instagram
nest_home,ORD-NEST-001596,nest_home_user_0024,NH-HO04,home,1,1286.73,2026-02-06 07:13:00,instagram
nest_home,ORD-NEST-001882,nest_home_user_0169,NH-HO04,home,2,4362.86,2025-05-20 23:48:00,shopee
loom_fashion,ORD-LOOM-001094,loom_fashion_user_0065,LF-FA04,fashion,1,3231.96,2025-11-17 10:53:00,website
aura_beauty,ORD-AURA-000367,aura_beauty_user_0158,AB-BE03,beauty,1,2762.01,2025-12-28 09:58:00,instagram
nest_home,ORD-NEST-001668,nest_home_user_0138,NH-HO01,home,2,6675.12,2025-09-09 07:24:00,website
aura_beauty,ORD-AURA-000208,aura_beauty_user_0022,AB-BE01,beauty,3,8554.29,2026-03-12 03:18:00,website
nest_home,ORD-NEST-001583,nest_home_user_0194,NH-HO01,home,1,2647.13,2025-02-09 12:08:00,website
aura_beauty,ORD-AURA-000138,aura_beauty_user_0169,AB-BE03,beauty,2,6519.36,2025-06-01 00:53:00,shopee
aura_beauty,ORD-AURA-000158,aura_beauty_user_0033,AB-BE01,beauty,3,4198.23,2025-03-31 08:03:00,instagram
nest_home,ORD-NEST-001750,nest_home_user_0083,NH-HO02,home,2,5061.4,2025-07-11 08:39:00,website
loom_fashion,ORD-LOOM-001235,loom_fashion_user_0140,LF-FA01,fashion,1,4893.89,2025-09-17 09:23:00,website
nest_home,ORD-NEST-001656,nest_home_user_0164,NH-HO01,home,2,6212.42,2026-01-07 02:21:00,instagram
nest_home,ORD-NEST-001789,nest_home_user_0111,NH-HO01,home,2,9386.6,2025-11-18 23:49:00,instagram
aura_beauty,ORD-AURA-000484,aura_beauty_user_0135,AB-BE01,beauty,2,4944.62,2025-07-26 04:49:00,instagram
aura_beauty,ORD-AURA-000344,aura_beauty_user_0017,AB-BE01,beauty,1,1246.86,2025-05-18 15:09:00,website
nest_home,ORD-NEST-001830,nest_home_user_0115,NH-HO04,home,3,11387.19,2025-05-25 10:08:00,website
loom_fashion,ORD-LOOM-000964,loom_fashion_user_0093,LF-FA02,fashion,2,6122.4,2025-06-08 20:44:00,website
loom_fashion,ORD-LOOM-001123,loom_fashion_user_0011,LF-FA01,fashion,2,5193.86,2025-06-30 07:37:00,shopee
aura_beauty,ORD-AURA-000591,aura_beauty_user_0139,AB-BE03,beauty,1,3019.43,2025-10-10 08:34:00,shopee
aura_beauty,ORD-AURA-000361,aura_beauty_user_0045,AB-BE03,beauty,1,3085.11,2026-01-15 07:33:00,instagram
nest_home,ORD-NEST-001518,nest_home_user_0066,NH-HO01,home,3,12562.11,2025-02-01 22:16:00,website
nest_home,ORD-NEST-001607,nest_home_user_0126,NH-HO01,home,3,15892.56,2025-11-08 20:29:00,website
nest_home,ORD-NEST-001604,nest_home_user_0151,GEN-SK01,skincare,1,2733.63,2025-09-27 06:00:00,shopee
loom_fashion,ORD-LOOM-001341,loom_fashion_user_0128,LF-FA05,fashion,3,3035.22,2025-03-20 18:40:00,website
loom_fashion,ORD-LOOM-001173,loom_fashion_user_0130,LF-FA05,fashion,3,12767.82,2026-04-23 06:15:00,website
aura_beauty,ORD-AURA-000107,aura_beauty_user_0030,AB-BE02,beauty,3,6417.6,2026-02-16 06:27:00,instagram
loom_fashion,ORD-LOOM-001272,loom_fashion_user_0048,LF-FA01,fashion,2,3505.68,2025-03-20 23:32:00,website
aura_beauty,ORD-AURA-000189,aura_beauty_user_0162,AB-BE03,beauty,2,1837.62,2025-02-04 15:28:00,shopee
aura_beauty,ORD-AURA-000475,aura_beauty_user_0180,AB-SK03,skincare,2,3888.5,2026-04-15 00:50:00,instagram
nest_home,ORD-NEST-001876,nest_home_user_0177,NH-HO04,home,2,4804.9,2025-03-29 00:37:00,shopee
loom_fashion,ORD-LOOM-001067,loom_fashion_user_0016,LF-FA01,fashion,1,2006.15,2025-07-28 21:10:00,shopee
aura_beauty,ORD-AURA-000342,aura_beauty_user_0099,AB-SK03,skincare,3,2273.43,2025-11-03 10:55:00,website
aura_beauty,ORD-AURA-000639,aura_beauty_user_0102,AB-BE02,beauty,1,3236.6,2026-04-14 16:17:00,website
loom_fashion,ORD-LOOM-000839,loom_fashion_user_0180,LF-FA01,fashion,2,9163.6,2025-11-13 01:15:00,website
aura_beauty,ORD-AURA-000470,aura_beauty_user_0122,AB-BE02,beauty,3,4989.66,2025-10-02 21:55:00,instagram
aura_beauty,ORD-AURA-000381,aura_beauty_user_0180,AB-SK04,skincare,1,3259.1,2026-03-20 20:08:00,website
nest_home,ORD-NEST-001945,nest_home_user_0028,NH-HO03,home,3,14780.13,2025-05-08 02:39:00,website
loom_fashion,ORD-LOOM-000893,loom_fashion_user_0090,LF-FA04,fashion,2,4692.84,2025-01-07 09:22:00,shopee
aura_beauty,ORD-AURA-000291,aura_beauty_user_0064,AB-BE02,beauty,3,8188.05,2026-02-27 06:48:00,instagram
aura_beauty,ORD-AURA-000601,aura_beauty_user_0059,AB-SK02,skincare,2,4346.44,2026-02-23 03:42:00,shopee
aura_beauty,ORD-AURA-000306,aura_beauty_user_0189,GEN-HO01,home,2,2669.38,2025-02-01 17:37:00,website
loom_fashion,ORD-LOOM-000928,loom_fashion_user_0197,LF-FA05,fashion,2,9852.94,2025-09-19 08:09:00,shopee
nest_home,ORD-NEST-001671,nest_home_user_0196,NH-HO03,home,3,2870.64,2026-03-29 21:40:00,instagram
loom_fashion,ORD-LOOM-001076,loom_fashion_user_0032,LF-FA05,fashion,3,2970.06,2025-02-15 12:44:00,website
aura_beauty,ORD-AURA-000163,aura_beauty_user_0130,AB-SK03,skincare,2,6530.12,2025-09-29 09:29:00,instagram
aura_beauty,ORD-AURA-000513,aura_beauty_user_0055,AB-BE01,beauty,2,1104.38,2025-04-25 23:08:00,instagram
aura_beauty,ORD-AURA-000103,aura_beauty_user_0159,AB-SK04,skincare,2,5782.24,2025-08-08 09:36:00,website
nest_home,ORD-NEST-001923,nest_home_user_0108,NH-HO02,home,2,1065.04,2025-11-30 20:48:00,website
nest_home,ORD-NEST-001425,nest_home_user_0026,NH-HO01,home,1,3436.79,2025-05-03 02:34:00,shopee
nest_home,ORD-NEST-001725,nest_home_user_0055,NH-FA02,fashion,2,10357.7,2025-08-17 23:56:00,website
aura_beauty,ORD-AURA-000190,aura_beauty_user_0116,AB-BE03,beauty,1,1477.75,2025-02-07 09:29:00,website
aura_beauty,ORD-AURA-000326,aura_beauty_user_0091,GEN-FA01,fashion,1,1032.76,2025-09-27 08:52:00,shopee
nest_home,ORD-NEST-001449,nest_home_user_0140,NH-HO03,home,2,1702.08,2025-10-18 20:29:00,website
aura_beauty,ORD-AURA-000185,aura_beauty_user_0030,AB-BE01,beauty,2,5331.46,2025-02-09 16:40:00,instagram
nest_home,ORD-NEST-001669,nest_home_user_0075,NH-HO01,home,1,2488.95,2025-04-19 03:36:00,website
nest_home,ORD-NEST-001558,nest_home_user_0115,NH-HO02,home,1,5484.17,2026-04-05 09:26:00,shopee
aura_beauty,ORD-AURA-000099,aura_beauty_user_0048,AB-SK01,skincare,3,3869.25,2025-09-03 14:21:00,website
loom_fashion,ORD-LOOM-000747,loom_fashion_user_0169,LF-FA04,fashion,1,3985.84,2026-04-13 10:36:00,website
loom_fashion,ORD-LOOM-000782,loom_fashion_user_0025,GEN-HO02,home,3,3766.2,2026-02-21 22:29:00,shopee
aura_beauty,ORD-AURA-000075,aura_beauty_user_0008,AB-BE03,beauty,1,1856.77,2025-05-20 13:31:00,shopee
aura_beauty,ORD-AURA-000401,aura_beauty_user_0004,AB-SK02,skincare,2,4547.02,2025-02-06 16:56:00,shopee
loom_fashion,ORD-LOOM-001088,loom_fashion_user_0144,LF-FA01,fashion,3,10792.44,2025-11-11 08:43:00,shopee
loom_fashion,ORD-LOOM-001227,loom_fashion_user_0172,LF-FA05,fashion,1,3490.5,2025-07-12 22:50:00,website
loom_fashion,ORD-LOOM-001060,loom_fashion_user_0072,LF-FA04,fashion,2,6021.74,2025-12-10 14:47:00,website
loom_fashion,ORD-LOOM-001321,loom_fashion_user_0036,LF-BE02,beauty,1,1594.06,2025-04-25 01:47:00,website
loom_fashion,ORD-LOOM-001200,loom_fashion_user_0170,LF-FA05,fashion,3,10549.74,2025-09-01 16:26:00,website
aura_beauty,ORD-AURA-000449,aura_beauty_user_0096,AB-BE01,beauty,1,2853.06,2026-03-17 11:04:00,instagram
aura_beauty,ORD-AURA-000346,aura_beauty_user_0002,AB-BE03,beauty,3,3128.46,2025-02-24 04:19:00,shopee
aura_beauty,ORD-AURA-000324,aura_beauty_user_0136,AB-BE01,beauty,1,1979.08,2025-07-30 00:01:00,instagram
loom_fashion,ORD-LOOM-000981,loom_fashion_user_0182,LF-FA03,fashion,3,7186.53,2025-04-19 22:24:00,shopee
aura_beauty,ORD-AURA-000533,aura_beauty_user_0121,AB-BE03,beauty,1,531.38,2026-04-24 05:32:00,shopee
loom_fashion,ORD-LOOM-000751,loom_fashion_user_0002,LF-FA04,fashion,2,4899.1,2025-02-10 19:38:00,website
aura_beauty,ORD-AURA-000552,aura_beauty_user_0109,AB-BE03,beauty,3,4980.03,2026-01-18 17:18:00,website
aura_beauty,ORD-AURA-000469,aura_beauty_user_0151,AB-BE01,beauty,3,4365.24,2025-10-05 13:48:00,website
nest_home,ORD-NEST-001953,nest_home_user_0072,NH-HO01,home,3,15414.63,2025-12-03 02:49:00,instagram
aura_beauty,ORD-AURA-000523,aura_beauty_user_0045,AB-BE02,beauty,2,2467.06,2025-01-26 03:52:00,website
nest_home,ORD-NEST-001854,nest_home_user_0027,NH-HO02,home,3,15975.36,2025-07-09 01:09:00,instagram
aura_beauty,ORD-AURA-000184,aura_beauty_user_0102,AB-SK01,skincare,1,1710.62,2025-07-25 16:05:00,shopee
nest_home,ORD-NEST-001942,nest_home_user_0146,NH-HO03,home,2,5696.44,2025-11-28 20:14:00,shopee
loom_fashion,ORD-LOOM-000913,loom_fashion_user_0169,LF-FA04,fashion,2,1744.8,2025-02-25 01:50:00,website
nest_home,ORD-NEST-001968,nest_home_user_0005,NH-HO02,home,3,11308.77,2026-02-22 06:01:00,website
loom_fashion,ORD-LOOM-000894,loom_fashion_user_0114,GEN-HO01,home,1,3812.49,2025-08-16 23:26:00,shopee
loom_fashion,ORD-LOOM-001006,loom_fashion_user_0066,LF-FA04,fashion,3,11340.39,2026-02-21 08:22:00,website
aura_beauty,ORD-AURA-000042,aura_beauty_user_0035,GEN-HO01,home,3,8314.11,2025-06-03 21:06:00,shopee
loom_fashion,ORD-LOOM-000781,loom_fashion_user_0137,LF-FA03,fashion,2,8393.66,2026-01-01 21:51:00,website
loom_fashion,ORD-LOOM-000737,loom_fashion_user_0158,LF-FA02,fashion,1,973.72,2026-04-20 14:55:00,shopee
loom_fashion,ORD-LOOM-000707,loom_fashion_user_0003,GEN-SK01,skincare,1,3897.54,2026-03-11 19:59:00,shopee
loom_fashion,ORD-LOOM-001171,loom_fashion_user_0114,LF-BE01,beauty,3,13301.73,2025-09-24 10:11:00,website
loom_fashion,ORD-LOOM-000797,loom_fashion_user_0045,LF-FA04,fashion,2,4653.82,2025-10-07 06:42:00,shopee
aura_beauty,ORD-AURA-000045,aura_beauty_user_0042,AB-BE01,beauty,1,1426.62,2025-03-08 20:16:00,instagram
nest_home,ORD-NEST-001639,nest_home_user_0151,NH-FA02,fashion,3,2332.26,2025-09-08 21:47:00,website
nest_home,ORD-NEST-001461,nest_home_user_0157,NH-HO02,home,1,4844.13,2025-10-07 08:52:00,instagram
loom_fashion,ORD-LOOM-000927,loom_fashion_user_0165,LF-BE02,beauty,3,11928.06,2025-10-31 08:48:00,shopee
aura_beauty,ORD-AURA-000133,aura_beauty_user_0045,AB-SK02,skincare,3,4934.76,2025-12-16 05:10:00,website
nest_home,ORD-NEST-001429,nest_home_user_0117,NH-HO03,home,3,2297.37,2025-04-06 10:57:00,website
loom_fashion,ORD-LOOM-001322,loom_fashion_user_0014,GEN-HO01,home,2,7669.84,2025-12-23 13:23:00,website
aura_beauty,ORD-AURA-000500,aura_beauty_user_0086,AB-BE03,beauty,3,7862.04,2025-04-04 21:57:00,instagram
loom_fashion,ORD-LOOM-001154,loom_fashion_user_0070,LF-FA04,fashion,1,1022.84,2026-01-26 00:43:00,website
nest_home,ORD-NEST-001406,nest_home_user_0157,NH-HO03,home,2,1640.5,2026-02-01 10:31:00,website
aura_beauty,ORD-AURA-000050,aura_beauty_user_0172,AB-BE01,beauty,1,2547.39,2025-06-20 13:51:00,instagram
nest_home,ORD-NEST-001982,nest_home_user_0127,NH-FA01,fashion,2,2727.44,2025-06-24 21:37:00,website
loom_fashion,ORD-LOOM-001230,loom_fashion_user_0112,LF-FA01,fashion,3,4400.7,2025-09-05 20:44:00,shopee
loom_fashion,ORD-LOOM-000778,loom_fashion_user_0073,LF-FA05,fashion,2,3705.62,2026-04-28 22:51:00,website
nest_home,ORD-NEST-001814,nest_home_user_0188,NH-HO01,home,3,2205.06,2025-07-31 23:10:00,website
aura_beauty,ORD-AURA-000596,aura_beauty_user_0117,AB-SK02,skincare,3,9070.17,2025-07-04 12:30:00,website
nest_home,ORD-NEST-001465,nest_home_user_0078,NH-HO03,home,2,2066.78,2025-07-19 00:37:00,website
aura_beauty,ORD-AURA-000510,aura_beauty_user_0027,AB-BE01,beauty,1,2427.69,2025-06-26 09:08:00,shopee
aura_beauty,ORD-AURA-000562,aura_beauty_user_0040,AB-BE01,beauty,2,3591.74,2026-04-25 04:02:00,shopee
loom_fashion,ORD-LOOM-000830,loom_fashion_user_0126,LF-FA03,fashion,2,6310.42,2025-09-21 22:49:00,shopee
loom_fashion,ORD-LOOM-000724,loom_fashion_user_0005,LF-FA05,fashion,2,4242.02,2025-07-21 23:10:00,shopee
aura_beauty,ORD-AURA-000644,aura_beauty_user_0116,AB-SK04,skincare,3,7772.58,2025-07-06 12:17:00,website
aura_beauty,ORD-AURA-000447,aura_beauty_user_0158,AB-SK02,skincare,1,1963.05,2025-01-01 10:58:00,website
aura_beauty,ORD-AURA-000425,aura_beauty_user_0067,AB-BE01,beauty,2,4682.52,2025-03-08 07:18:00,shopee
loom_fashion,ORD-LOOM-000828,loom_fashion_user_0019,LF-FA01,fashion,2,7518.14,2025-02-22 01:04:00,shopee
nest_home,ORD-NEST-001614,nest_home_user_0071,NH-HO02,home,3,13029.0,2026-03-05 00:19:00,instagram
aura_beauty,ORD-AURA-000345,aura_beauty_user_0064,AB-SK04,skincare,2,3691.3,2025-02-09 11:16:00,instagram
loom_fashion,ORD-LOOM-000774,loom_fashion_user_0120,LF-FA01,fashion,3,12985.35,2026-03-23 02:21:00,website
nest_home,ORD-NEST-001400,nest_home_user_0072,NH-HO03,home,3,4558.5,2025-04-22 03:35:00,instagram
nest_home,ORD-NEST-001432,nest_home_user_0129,NH-HO01,home,1,3394.74,2025-05-29 07:33:00,website
loom_fashion,ORD-LOOM-001231,loom_fashion_user_0104,LF-FA01,fashion,2,1924.82,2026-04-11 17:11:00,website
aura_beauty,ORD-AURA-000159,aura_beauty_user_0152,AB-SK01,skincare,3,2027.25,2025-08-18 11:32:00,website
nest_home,ORD-NEST-001441,nest_home_user_0039,NH-HO01,home,2,10591.44,2025-03-17 14:43:00,instagram
aura_beauty,ORD-AURA-000296,aura_beauty_user_0109,AB-SK03,skincare,1,2573.08,2025-10-24 02:02:00,shopee
loom_fashion,ORD-LOOM-000764,loom_fashion_user_0122,LF-BE01,beauty,2,8534.22,2026-04-18 21:30:00,website
nest_home,ORD-NEST-001753,nest_home_user_0107,GEN-SK01,skincare,2,11235.28,2025-02-27 15:29:00,instagram
loom_fashion,ORD-LOOM-001243,loom_fashion_user_0070,LF-FA04,fashion,2,1602.3,2025-11-06 07:04:00,website
loom_fashion,ORD-LOOM-000906,loom_fashion_user_0177,LF-FA03,fashion,3,12364.41,2025-05-19 21:44:00,shopee
nest_home,ORD-NEST-001717,nest_home_user_0076,NH-FA01,fashion,3,4400.67,2025-12-05 22:16:00,shopee
loom_fashion,ORD-LOOM-000795,loom_fashion_user_0095,LF-FA05,fashion,2,8652.72,2026-03-13 09:03:00,website
loom_fashion,ORD-LOOM-001261,loom_fashion_user_0119,LF-FA03,fashion,3,8704.86,2026-04-03 01:59:00,shopee
loom_fashion,ORD-LOOM-001040,loom_fashion_user_0159,LF-FA04,fashion,3,4710.06,2025-10-06 19:50:00,shopee
loom_fashion,ORD-LOOM-001023,loom_fashion_user_0093,LF-BE02,beauty,2,8527.84,2025-12-11 20:47:00,shopee
aura_beauty,ORD-AURA-000043,aura_beauty_user_0054,AB-SK01,skincare,3,6112.53,2025-05-20 09:38:00,instagram
aura_beauty,ORD-AURA-000660,aura_beauty_user_0070,AB-SK03,skincare,2,5804.9,2025-08-28 17:59:00,instagram
nest_home,ORD-NEST-001977,nest_home_user_0008,NH-HO01,home,1,4010.27,2025-10-31 21:49:00,instagram
loom_fashion,ORD-LOOM-001074,loom_fashion_user_0124,LF-FA04,fashion,3,5792.64,2025-03-27 00:03:00,shopee
nest_home,ORD-NEST-001906,nest_home_user_0152,NH-HO01,home,2,9156.5,2025-12-05 05:09:00,website
loom_fashion,ORD-LOOM-000895,loom_fashion_user_0023,LF-FA04,fashion,3,13607.04,2025-03-13 18:38:00,website
loom_fashion,ORD-LOOM-001007,loom_fashion_user_0047,LF-BE01,beauty,1,3866.81,2025-08-25 05:50:00,shopee
nest_home,ORD-NEST-001379,nest_home_user_0003,GEN-SK01,skincare,2,2950.14,2025-02-17 00:27:00,instagram
